Date,AGHOL.IS,AKBNK.IS,ALARK.IS,BIOEN.IS,EUPWR.IS,FROTO.IS,KONTR.IS,KUTPO.IS,PETKM.IS,SISE.IS,TUPRS.IS
2022-10-14,91.31111145019531,12.247720718383789,62.849998474121094,,,333.15985107421875,92.19999694824219,44.720001220703125,14.59000015258789,29.260000228881836,44.33662033081055
2022-10-17,90.27739715576172,13.472493171691895,65.30000305175781,,,346.17767333984375,94.5,46.63999938964844,14.220000267028809,31.200000762939453,48.503543853759766
2022-10-18,86.73324584960938,13.690230369567871,66.30000305175781,,,355.0491027832031,93.0,46.2599983215332,13.800000190734863,31.100000381469727,47.61442184448242
2022-10-19,88.99757385253906,14.252718925476074,64.25,,,353.12054443359375,90.30000305175781,49.939998626708984,13.600000381469727,30.68000030517578,47.77366638183594
2022-10-20,86.73324584960938,14.289008140563965,63.5,,,352.3490905761719,91.9000015258789,52.79999923706055,13.489999771118164,31.360000610351562,48.86184310913086
2022-10-21,85.65031433105469,14.107560157775879,62.79999923706055,,,349.3598327636719,90.30000305175781,58.04999923706055,13.34000015258789,32.0,50.42776107788086
2022-10-24,88.75144958496094,14.025908470153809,61.25,,,362.28125,87.8499984741211,61.349998474121094,13.4399995803833,32.459999084472656,50.587005615234375
2022-10-25,86.63480377197266,14.080343246459961,62.20000076293945,,,355.1455078125,89.0999984741211,55.25,13.25,33.81999969482422,49.69788360595703
2022-10-26,85.0103988647461,14.316225051879883,62.04999923706055,,,352.2526550292969,88.5,56.25,13.369999885559082,34.0,48.8220329284668
2022-10-27,84.6166000366211,13.817243576049805,63.70000076293945,,,347.8169860839844,89.44999694824219,57.099998474121094,13.5,33.29999923706055,49.472286224365234
2022-10-28,83.9274673461914,13.318263053894043,63.849998474121094,,,344.1527099609375,89.25,56.599998474121094,13.319999694824219,32.540000915527344,48.516815185546875
2022-10-31,84.71505737304688,13.26382827758789,64.19999694824219,,,350.0348205566406,98.1500015258789,55.79999923706055,13.4399995803833,33.220001220703125,50.2950553894043
2022-11-01,84.07513427734375,13.200322151184082,67.0,,,354.66339111328125,107.9000015258789,54.29999923706055,13.609999656677246,32.97999954223633,51.75480651855469
2022-11-02,82.69685363769531,13.109597206115723,73.30000305175781,,,358.71337890625,114.4000015258789,56.45000076293945,13.920000076293945,32.81999969482422,52.41832733154297
2022-11-03,86.43790435791016,12.8737154006958,72.55000305175781,,,341.5491638183594,123.19999694824219,55.650001525878906,13.90999984741211,32.939998626708984,54.0771369934082
2022-11-04,88.16075897216797,13.218465805053711,75.4000015258789,,,347.1419677734375,121.80000305175781,56.650001525878906,14.0,33.63999938964844,56.82412338256836
2022-11-07,92.83706665039062,13.826315879821777,78.19999694824219,,,356.39910888671875,124.4000015258789,57.150001525878906,14.649999618530273,34.91999816894531,59.45167541503906
2022-11-08,89.68670654296875,13.79909896850586,80.5,,,352.2526550292969,136.8000030517578,55.900001525878906,14.239999771118164,34.599998474121094,58.65544891357422
2022-11-09,91.45877838134766,13.554143905639648,84.1500015258789,,,350.9026794433594,150.39999389648438,56.0,14.180000305175781,34.2400016784668,57.142616271972656
2022-11-10,93.72309875488281,13.99869155883789,77.25,,,354.8562316894531,147.3000030517578,56.349998474121094,14.479999542236328,35.63999938964844,57.55399703979492
2022-11-11,90.57274627685547,13.590434074401855,79.0,,,358.3276672363281,162.0,55.04999923706055,14.229999542236328,35.31999969482422,57.10280227661133
2022-11-14,91.9510269165039,13.817243576049805,79.6500015258789,,,379.4454650878906,178.1999969482422,56.849998474121094,15.260000228881836,36.0,57.009910583496094
2022-11-15,88.16075897216797,14.688193321228027,78.5,,,387.6418762207031,196.0,60.0,15.020000457763672,35.880001068115234,58.05827713012695
2022-11-16,88.45610046386719,15.12366771697998,74.55000305175781,,,404.323974609375,215.60000610351562,57.70000076293945,14.699999809265137,35.15999984741211,56.85066604614258
2022-11-17,85.10884094238281,14.397876739501953,75.1500015258789,,,387.93115234375,194.10000610351562,55.20000076293945,14.40999984741211,34.040000915527344,56.25349044799805
